DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
1,Monday,11AM,12PM,19MFF-00041,355 FREMONT ST,"355 Harrison St: 9:50am-10am, 11:50am-12pm","Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",1332944,,11:00,12:00,6710000,05/09/2011 12:45:01 PM,05/09/2011 12:45:24 PM,3747,320,Y,Mini Mobile Food Catering,6014763.57081,2114688.28795,37.787360609450509,-122.39270195392568,"(37.78736060945051, -122.39270195392568)"
2,Tuesday,3PM,4PM,17MFF-0182,1207 SHAFTER AVE,3:45pm-4:00pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963993,,15:00,16:00,11783000,09/14/2011 10:39:59 AM,09/14/2011 10:40:16 AM,4792,001A,Y,Singh Brothers Ice Cream,6016992.52334,2092604.44151,37.726846548812716,-122.383452238716174,"(37.726846548812716, -122.38345223871617)"
3,Wednesday,6AM,12AM,19MFF-00116,900 BEACH ST,"Northwest Corner of Hyde & Beach Streets, on Beach.  Approximately 12' West of the Hyde St & Beach St crosswalk. Located against the wall with plant/ bushes.","Hot dogs, condiments, soft pretzels, soft drinks, coffee,cold beverages, pastries, bakery goods, cookies, icecream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",1344202,,06:00,24:00,2846000,08/31/2011 04:05:09 PM,08/31/2011 04:05:29 PM,0405,007,N,"Bay Area Dots, LLC",6005895.59457,2121756.69017,37.806272144152331,-122.423886153420199,"(37.80627214415233, -122.4238861534202)"
2,Tuesday,10AM,11AM,18MFF-0028,Assessors Block 3902/Lot002,"Set-up at 50 Treat Ave: 7:00am-7:10am, 10:00am-10:10am, 12:00pm-12:10pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163790,,10:00,11:00,12678000,08/31/2011 03:34:52 PM,08/31/2011 03:35:34 PM,3902,002,Y,"SOHOMEI, LLC",6009046.271,2107865.259,37.768306992799992,-122.412000336092149,"(37.76830699279999, -122.41200033609215)"
4,Thursday,10AM,11AM,18MFF-0028,85 02ND ST,"Set-up at 580 Mission St: 7:00am-7:05am, 10:00am-10:10am, 12:00pm-12:10pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163789,,10:00,11:00,131000,08/31/2011 03:31:13 PM,08/31/2011 03:32:09 PM,3708,019,Y,"SOHOMEI, LLC",6012660.25138,2115054.74519,37.788249774149101,-122.400004792044683,"(37.7882497741491, -122.40000479204468)"
4,Thursday,6AM,12AM,19MFF-00116,900 BEACH ST,"Northwest Corner of Hyde & Beach Streets, on Beach.  Approximately 12' West of the Hyde St & Beach St crosswalk. Located against the wall with plant/ bushes.","Hot dogs, condiments, soft pretzels, soft drinks, coffee,cold beverages, pastries, bakery goods, cookies, icecream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",1344202,,06:00,24:00,2846000,08/31/2011 04:05:09 PM,08/31/2011 04:05:29 PM,0405,007,N,"Bay Area Dots, LLC",6005895.59457,2121756.69017,37.806272144152331,-122.423886153420199,"(37.80627214415233, -122.4238861534202)"
1,Monday,9AM,10AM,19MFF-00041,350 FREMONT ST,"9:45am-9:50am, 11:20am-11:40am","Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",1332943,,09:00,10:00,5864000,05/09/2011 12:39:15 PM,10/24/2011 04:34:53 PM,3748,007,Y,Mini Mobile Food Catering,6014717.89081,2114678.18193,37.787330323507682,-122.392859291164513,"(37.78733032350768, -122.39285929116451)"
4,Thursday,11AM,12PM,18MFF-0028,740 VALENCIA ST,11:00am-11:10am,"COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163784,,11:00,12:00,13064000,08/31/2011 03:11:27 PM,08/31/2011 03:11:40 PM,3588,006,Y,"SOHOMEI, LLC",6006222.34803,2105274.6735,37.761035013658407,-122.421584017937562,"(37.76103501365841, -122.42158401793756)"
3,Wednesday,4PM,5PM,17MFF-0182,1309 INGALLS ST,Set-up at 1200 Ingalls St (@ George Ct): 4:00pm-4:15pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963994,,16:00,17:00,7223000,09/14/2011 10:42:07 AM,09/14/2011 10:42:24 AM,4714,002,Y,Singh Brothers Ice Cream,6017347.69961,2093944.83913,37.730546641933429,-122.38231760425704,"(37.73054664193343, -122.38231760425704)"
3,Wednesday,10AM,7PM,18MFF-0005,1717 HARRISON ST,Just North of Best Buy's curb cut,"Tacos, Burritos, Tortas, Quesadillas",1090081,,10:00,19:00,6740000,03/04/2011 01:14:51 PM,10/24/2011 11:03:48 AM,3901,001,N,El Tonayanse #4 / #36,6008669.77932,2108251.24409,37.769345687522147,-122.41332988883137,"(37.76934568752215, -122.41332988883137)"
2,Tuesday,1PM,2PM,17MFF-0182,1060 KEY AVE,Set-up at 1000 Key Ave: 1:00pm-1:15pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963982,,13:00,14:00,7819000,09/14/2011 10:12:03 AM,09/14/2011 10:12:15 AM,4994,002,Y,Singh Brothers Ice Cream,6013084.39397,2089987.69124,37.719444710404368,-122.396779269072837,"(37.71944471040437, -122.39677926907284)"
3,Wednesday,10AM,11AM,21MFF-00035,2800 03RD ST,10:15am-10:20am,"Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",1514029,,10:00,11:00,193201,05/06/2011 12:41:20 PM,05/06/2011 12:41:33 PM,4246,001,Y,F & C Catering,6015888.45006,2102553.34969,37.754103136765082,-122.387962966002419,"(37.75410313676508, -122.38796296600242)"
5,Friday,12PM,1PM,17MFF-0182,1000 HOLLISTER AVE,12:00pm-12:15pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963978,,12:00,13:00,6961000,08/31/2011 01:24:16 PM,08/31/2011 01:24:31 PM,4943,002,Y,Singh Brothers Ice Cream,6014872.20285,2089703.55732,37.718763880759191,-122.39057957770811,"(37.71876388075919, -122.39057957770811)"
1,Monday,10AM,11AM,21MFF-00035,900 MINNESOTA ST,10:30am-10:35am,"Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",1514030,,10:00,11:00,9056000,05/06/2011 12:48:12 PM,05/06/2011 12:48:27 PM,4106,001A,Y,F & C Catering,6015220.85423,2104389.81393,37.759108668124071,-122.390400000543394,"(37.75910866812407, -122.3904000005434)"
3,Wednesday,10AM,8PM,17MFF-0177,298 KING ST,"Push cart located on the 4th Street Side approximately 40LF NW of the fire hydrant at the King/4th St intersection, closer to the third tree.  Not to block the pathway of the exit door of the building.","Gyros, Kebobs, refreshments and dessert",959619,,10:00,20:00,267001,10/06/2011 12:52:26 PM,,8702,606,N,"Kabob Trolley, LLC",6014275.8959,2110708.71965,37.776406524470936,-122.39411051385467,"(37.776406524470936, -122.39411051385467)"
6,Saturday,10AM,6PM,17MFF-0169,200 SHOTWELL ST,,"Tacos, Burritos, Tortas, Quesadillas, Mexican Drinks, Aguas Frescas",953198,,10:00,18:00,11834000,03/04/2011 10:30:42 AM,07/21/2011 11:23:49 AM,3571,014,N,"Santana ESG, Inc.",6007736.69666,2106759.30311,37.765196735050935,-122.416451692902029,"(37.765196735050935, -122.41645169290203)"
0,Sunday,6AM,12AM,19MFF-00116,900 BEACH ST,"Northwest Corner of Hyde & Beach Streets, on Beach.  Approximately 12' West of the Hyde St & Beach St crosswalk. Located against the wall with plant/ bushes.","Hot dogs, condiments, soft pretzels, soft drinks, coffee,cold beverages, pastries, bakery goods, cookies, icecream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",1344202,,06:00,24:00,2846000,08/31/2011 04:05:09 PM,08/31/2011 04:05:29 PM,0405,007,N,"Bay Area Dots, LLC",6005895.59457,2121756.69017,37.806272144152331,-122.423886153420199,"(37.80627214415233, -122.4238861534202)"
2,Tuesday,10AM,11AM,19MFF-00041,401 HARRISON ST,10:10am-10:20am,"Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",1332945,,10:00,11:00,6711000,05/09/2011 12:49:28 PM,10/24/2011 04:36:11 PM,3765,001,Y,Mini Mobile Food Catering,6014952.69695,2114445.90991,37.786705596961951,-122.392030655401186,"(37.78670559696195, -122.39203065540119)"
4,Thursday,10AM,11AM,21MFF-00035,900 MINNESOTA ST,10:30am-10:35am,"Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",1514030,,10:00,11:00,9056000,05/06/2011 12:48:12 PM,05/06/2011 12:48:27 PM,4106,001A,Y,F & C Catering,6015220.85423,2104389.81393,37.759108668124071,-122.390400000543394,"(37.75910866812407, -122.3904000005434)"
2,Tuesday,11AM,12PM,19MFF-00041,355 FREMONT ST,"355 Harrison St: 9:50am-10am, 11:50am-12pm","Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",1332944,,11:00,12:00,6710000,05/09/2011 12:45:01 PM,05/09/2011 12:45:24 PM,3747,320,Y,Mini Mobile Food Catering,6014763.57081,2114688.28795,37.787360609450509,-122.39270195392568,"(37.78736060945051, -122.39270195392568)"
1,Monday,10AM,11AM,19MFF-00041,701 16TH ST,"10am-10:10am, 12:20pm-12:45pm","Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",1332946,,10:00,11:00,699001,05/09/2011 12:48:34 PM,05/09/2011 12:48:54 PM,8723,001,Y,Mini Mobile Food Catering,6014603.26051,2107142.35834,37.766632277549284,-122.392728509584117,"(37.766632277549284, -122.39272850958412)"
5,Friday,12PM,1PM,19MFF-00055,50 CALIFORNIA ST,12:15pm-1:00pm,"Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336742,,12:00,13:00,3524000,03/27/2012 04:55:32 PM,03/27/2012 04:55:56 PM,0235,022,Y,Quan Catering,6013565.16261,2116999.63977,37.793640409957526,-122.397010347778078,"(37.793640409957526, -122.39701034777808)"
1,Monday,7AM,6PM,18MFF-0033,298 MARKET ST,Push cart located on the sidewalk approximately 15 linear feet West of the Market St & Drumm St intersection.,Indian Chai (Tea),1174517,,07:00,18:00,8739201,03/26/2012 02:29:19 PM,05/01/2012 03:07:02 PM,0264,004,N,CC Acquisition LLC,6013431.51129,2116567.78727,37.792447203934337,-122.39744249553803,"(37.79244720393434, -122.39744249553803)"
2,Tuesday,8AM,9AM,19MFF-00055,3433 03RD ST,"Set-up at 3451 3rd St: 8:00am-8:10am, 11:00am-11:05am","Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336733,,08:00,09:00,198101,04/10/2012 09:58:22 AM,04/10/2012 09:58:49 AM,5203,023,Y,Quan Catering,6016102.69642,2099523.25729,37.745795001214155,-122.387010722473121,"(37.745795001214155, -122.38701072247312)"
1,Monday,9AM,10AM,19MFF-00041,147 FREMONT ST,Set-up at 151 Fremont St: 9:50am-10:00am,"Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",1332942,,09:00,10:00,5861002,11/21/2011 02:49:40 PM,11/21/2011 02:49:55 PM,3719,003,Y,Mini Mobile Food Catering,6013860.38115,2115632.86072,37.789903983243001,-122.395893039607259,"(37.789903983243, -122.39589303960726)"
1,Monday,12PM,1PM,17MFF-0182,800 JAMESTOWN AVE,12:45pm-1:00pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963981,,12:00,13:00,7428000,09/14/2011 09:31:35 AM,09/14/2011 09:31:51 AM,4973,034,Y,Singh Brothers Ice Cream,6015030.29474,2088771.04143,37.716212143537298,-122.389968007493223,"(37.7162121435373, -122.38996800749322)"
1,Monday,4PM,5PM,17MFF-0182,1698 KIRKWOOD AVE,Set-up at 1700 Kirkwood Ave: 4:30pm-4:45pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963996,,16:00,17:00,7895000,09/14/2011 10:45:50 AM,09/14/2011 10:46:07 AM,5279,027,Y,Singh Brothers Ice Cream,6014688.98127,2097164.80748,37.739240805302607,-122.391734313508167,"(37.73924080530261, -122.39173431350817)"
4,Thursday,9AM,10AM,19MFF-00055,722 BRANNAN ST,9:10am-9:20am,"Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336739,,09:00,10:00,3083000,03/28/2012 04:37:36 PM,03/28/2012 04:38:10 PM,3779,132,Y,Quan Catering,6012101.97462,2110026.06408,37.774411041001834,-122.401582774173917,"(37.774411041001834, -122.40158277417392)"
6,Saturday,11AM,6PM,19MFF-00075,2501 MISSION ST,"Push cart on the south side of 21st Street, approximately 5 feet east of the curb return of the SE corner of the Mission Street and 21st Street intersection.",,1351263,,11:00,18:00,1108000,08/27/2019 09:48:25 AM,08/27/2019 09:48:57 AM,3615,070,N,Isidoro Serrano,6006988.85424,2103786.34896,37.756991610059856,-122.418827443223662,"(37.756991610059856, -122.41882744322366)"
1,Monday,10AM,12PM,19MFF-00055,222 02ND ST,"10:05am-10:10am, 11:30am-11:40am","Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336730,,10:00,12:00,135000,04/10/2012 10:00:04 AM,04/10/2012 10:00:23 AM,3735,063,Y,Quan Catering,6013205.99435,2114380.7873,37.786429654603488,-122.398069300141728,"(37.78642965460349, -122.39806930014173)"
3,Wednesday,6AM,9AM,21MFF-00035,2890 03RD ST,"6:30AM-8:15AM, 12:20PM-1PM","Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",1514028,,06:00,09:00,193201,05/06/2011 11:16:40 AM,05/06/2011 11:17:33 AM,4246,003,Y,F & C Catering,6015896.40169,2102133.99672,37.752952122280774,-122.387906207246758,"(37.752952122280774, -122.38790620724676)"
3,Wednesday,6AM,7AM,18MFF-0028,500 MASONIC AVE,"6:55am-7:00am, 11:55am-12:00pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163787,,06:00,07:00,8848000,08/31/2011 03:18:20 PM,08/31/2011 03:18:44 PM,1175,018,Y,"SOHOMEI, LLC",5999115.25439,2111134.78147,37.77672207980153,-122.446585903134988,"(37.77672207980153, -122.44658590313499)"
1,Monday,12PM,12AM,15MFF-0007,2386 MISSION ST,Truck & Trailer located at 2386 Mission Street located in the first two spaces.,"Hot dogs, bacon-wrapped hot dogs, chicken burgers, energy drinks, water and various other drinks.",1010174,,12:00,24:00,9121000,08/24/2017 12:15:03 PM,11/22/2017 11:57:55 AM,3596,119,N,Julie's Hot Dogs,6006911.35854,2104468.74884,37.758860958628745,-122.419143856419552,"(37.758860958628745, -122.41914385641955)"
6,Saturday,7AM,5PM,17MFF-0196,1850 MISSION ST,Truck & trailer occupying two parking spaces in front of 1850 Mission Street,"Hot dogs, bacon wrap hot dogs, chicken burgers, energy drinks, water & various drinks",1034228,,07:00,17:00,9114000,10/27/2017 10:21:05 AM,10/27/2017 10:21:46 AM,3547,261,N,Julie's Hot Dogs,6006736.52273,2107601.90393,37.767454021665806,-122.419970859836624,"(37.767454021665806, -122.41997085983662)"
2,Tuesday,9AM,4PM,19MFF-00046,551 03RD ST,Truck located approximately 30 linear feet North West of the Varney Place & 3rd St intersection.  (MTA Restriction:  No sales or occupancy allowed two (2) hours before until two (2) hours after ballgames.  Call (415) 972-1800 for event schedules or visit www.sfgiants.com),"Tacos, Burritos, Tortas, Quesadillas, Salads, Soup, Fruits, Juices, Soda, Water",1334599,,09:00,16:00,177000,08/15/2012 03:43:19 PM,08/15/2012 03:43:53 PM,3775,025,N,Tacos El Ojo De Agua,6014049.91214,2112287.48055,37.780728881226779,-122.395002864462143,"(37.78072888122678, -122.39500286446214)"
4,Thursday,6AM,8AM,19MFF-00041,Assessors Block 3905/Lot011,2502 Alameda St: 8:20am-8:30am,"Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",1332936,,06:00,08:00,2138000,05/09/2011 12:27:41 PM,05/09/2011 12:27:54 PM,3905,011,Y,Mini Mobile Food Catering,6009738.83721,2107942.1941,37.768557071312067,-122.409610236298036,"(37.76855707131207, -122.40961023629804)"
5,Friday,7AM,7PM,16MFF-0139,4705 03RD ST,Truck (Trailer) located on 3rd Street.,"Fried Chicken, Fried Fish, Greens, Mac & Cheese, Peach Cobbler, and String beans",848185,,07:00,19:00,211101,09/08/2016 04:46:00 PM,09/08/2016 04:46:18 PM,5311,036,N,Reecees Soulicious,6015064.56733,2095808.61363,37.735537816344248,-122.390340964484849,"(37.73553781634425, -122.39034096448485)"
0,Sunday,10AM,6PM,19MFF-00105,773 MARKET ST,Pushcart located on Market St. 7 linear feet West of the Fire Hydrant. Must maintain 8 linear feet clearance from Street Artist Booth M22. Reference Street Artist Map #14 (http://www.sfartscommission.org/street_artists_program/maps/index.html),"Kettle Corn, Funnel Cakes, Lemonade, Beverages, Flan, Hot Dogs, Falafel, Hot and Cold Sandwiches, French Fries, Baklava and Pastries",1341056,,10:00,18:00,8746103,11/15/2011 01:48:03 PM,11/15/2011 01:50:07 PM,3706,096,N,Kettle Corn Star,6011164.82111,2114324.40143,37.786160934428665,-122.405127311305762,"(37.786160934428665, -122.40512731130576)"
2,Tuesday,6AM,9AM,21MFF-00035,2890 03RD ST,"6:30AM-8:15AM, 12:20PM-1PM","Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",1514028,,06:00,09:00,193201,05/06/2011 11:16:40 AM,05/06/2011 11:17:33 AM,4246,003,Y,F & C Catering,6015896.40169,2102133.99672,37.752952122280774,-122.387906207246758,"(37.752952122280774, -122.38790620724676)"
1,Monday,11AM,3PM,17MFF-0122,1 SANSOME ST,,"Tacos, Burritos, Tortas, Quesadillas, Mexican Drinks, Aguas Frescas",934719,,11:00,15:00,11542000,03/04/2011 10:52:15 AM,07/22/2011 12:45:55 PM,0289,003,N,"Santana ESG, Inc.",6012494.74957,2115792.60905,37.790266546032946,-122.400629258558936,"(37.790266546032946, -122.40062925855894)"
2,Tuesday,10AM,11AM,19MFF-00041,350 08TH ST,10:35am-10:40am,"Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",1332939,,10:00,11:00,414000,05/09/2011 01:07:13 PM,05/09/2011 01:07:28 PM,3756,003,Y,Mini Mobile Food Catering,6009929.21709,2109972.65871,37.774142923243552,-122.409095016264189,"(37.77414292324355, -122.40909501626419)"
2,Tuesday,10AM,12PM,19MFF-00055,222 02ND ST,"10:05am-10:10am, 11:30am-11:40am","Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336730,,10:00,12:00,135000,04/10/2012 10:00:04 AM,04/10/2012 10:00:23 AM,3735,063,Y,Quan Catering,6013205.99435,2114380.7873,37.786429654603488,-122.398069300141728,"(37.78642965460349, -122.39806930014173)"
4,Thursday,10AM,11AM,18MFF-0028,1540 PINE ST,10:45am-10:55am,"COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163783,,10:00,11:00,10477000,08/31/2011 03:04:38 PM,08/31/2011 03:10:51 PM,0646,005,Y,"SOHOMEI, LLC",6006551.51583,2115667.02377,37.789588462962705,-122.421183529216506,"(37.789588462962705, -122.4211835292165)"
